renal_effect_sd,method,metric,repeat_count,mean,sample_sd,monte_carlo_standard_error,ci95_low,ci95_high,repeat_quantile_2_5,repeat_quantile_97_5
0.9,Two-nuisance adjusted associative latent model,predicted_atrial_prevalence,500,0.5035704433497536,0.046701695664161824,0.0020885633233914606,0.49946698160334757,0.5076739050961597,0.4127586206896552,0.6015024630541872
0.9,Two-path biologically constrained latent SCM,accuracy,500,0.8204078817733991,0.013210635917621104,0.000590797598756022,0.8192471243669982,0.8215686391797999,0.7935714285714286,0.8443349753694581
0.9,Two-path biologically constrained latent SCM,adjusted_rand_index,500,0.41076003518036736,0.0337344262664869,0.001508649406276383,0.40779594735116004,0.4137241230095747,0.3440856610539335,0.47374784830323163
0.9,Two-path biologically constrained latent SCM,false_atrial_renal_competing,500,0.15464007091501003,0.06397890040427667,0.0028612234085930283,0.1490185411899654,0.16026160064005465,0.04876975061869408,0.30008311170212754
0.9,Two-path biologically constrained latent SCM,brier_score,500,0.1261827572854299,0.007653387080896581,0.00034226987542006876,0.12551028960154242,0.1268552249693174,0.11218518636451842,0.14155005162793893
0.9,Two-path biologically constrained latent SCM,expected_calibration_error,500,0.0436633739241134,0.018975450745933573,0.0008486079554321312,0.041996088932649944,0.04533065891557686,0.019060962505256893,0.09534024365587015
0.9,Two-path biologically constrained latent SCM,mean_posterior_entropy,500,0.37154936828290575,0.018042411635945527,0.0008068811779201477,0.36996406511761126,0.37313467144820023,0.3357773420862377,0.4042644015899285
0.9,Two-path biologically constrained latent SCM,predicted_atrial_prevalence,500,0.501335960591133,0.04792626982262686,0.002143327944627809,0.4971249011837975,0.5055470199984684,0.40539408866995075,0.596576354679803
0.9,Two-path latent SCM (counterfactual query),accuracy,500,0.8233024630541872,0.011672262401053147,0.0005219994435993949,0.8222768754052683,0.8243280507031061,0.8024384236453201,0.8463054187192118
0.9,Two-path latent SCM (counterfactual query),adjusted_rand_index,500,0.418067854526915,0.03030272076046827,0.0013551788704720233,0.4154052947700531,0.42073041428377683,0.3652591755183195,0.47919067042746377
0.9,Two-path latent SCM (counterfactual query),false_atrial_renal_competing,500,0.16135129144865784,0.046675279994390924,0.002087381978725882,0.1572501507248371,0.16545243217247857,0.08256880733944955,0.26696839080459767
0.9,Two-path latent SCM (counterfactual query),brier_score,500,0.14625171372669327,0.009731728252397067,0.00043521611821830146,0.14539663182779822,0.14710679562558832,0.1262384716610853,0.16545593018697843
0.9,Two-path latent SCM (counterfactual query),expected_calibration_error,500,0.12040880524860327,0.011331147309522078,0.0005067443129431043,0.1194131898032481,0.12140442069395845,0.09652686137422305,0.14239570451665806
0.9,Two-path latent SCM (counterfactual query),mean_posterior_entropy,500,0.1279398261386306,0.010524554173509457,0.0004706723712969252,0.1270150822972177,0.12886456998004353,0.10654438353343887,0.1487362549482725
0.9,Two-path latent SCM (counterfactual query),predicted_atrial_prevalence,500,0.5001556650246305,0.030414337540244273,0.0013601705246121987,0.4974832980181698,0.5028280320310912,0.4442857142857143,0.557167487684729
0.9,Data-generating oracle (reference),accuracy,500,0.8277359605911331,0.011554932490062909,0.0005167522904640315,0.8267206821781982,0.828751239004068,0.8059113300492611,0.8512315270935961
0.9,Data-generating oracle (reference),adjusted_rand_index,500,0.4296141388713257,0.030406095639656325,0.0013598019356126298,0.42694249604250567,0.43228578170014575,0.3737118425288908,0.49295489328334496
0.9,Data-generating oracle (reference),false_atrial_renal_competing,500,0.16238830222161227,0.03520993381173038,0.0015746361097259483,0.15929456837672323,0.1654820360665013,0.10139497238621216,0.2400040064102564
0.9,Data-generating oracle (reference),brier_score,500,0.1213514434669162,0.006225648485792511,0.00027841946436501375,0.12080442456225522,0.12189846237157718,0.10931507798962019,0.13338244898246232
0.9,Data-generating oracle (reference),expected_calibration_error,500,0.02747120297005955,0.0068650691952106034,0.00030701522781461364,0.026868001128491404,0.028074404811627696,0.016252284914714355,0.042486582402061775
0.9,Data-generating oracle (reference),mean_posterior_entropy,500,0.3815717351158755,0.0070799704906973635,0.0003166259059178369,0.38094965089257066,0.38219381933918034,0.36810054038351325,0.39445144720708825
0.9,Data-generating oracle (reference),predicted_atrial_prevalence,500,0.49686896551724136,0.015372021966175662,0.000687457721359775,0.4955182971270244,0.4982196339074583,0.4669950738916256,0.5251231527093596
