repeat,renal_effect_sd,method,converged,iterations,best_start,log_likelihood,minimum_effective_class_fraction,anchor_margin
145,1.0,Associative latent class model,True,63,2,-4128.121418556309,0.3720662101594661,0.9204809766013402
145,1.0,Renal-adjusted associative latent class model,True,25,3,-3609.2911080986933,0.4911342470388131,2.061004584260984
145,1.0,Biologically constrained latent SCM,True,15,0,-3610.528650937602,0.49658324764217765,2.093577569489804
146,1.0,Associative latent class model,True,10,1,-4243.5862765376805,0.4941647314917569,1.4529342121168862
146,1.0,Renal-adjusted associative latent class model,True,18,0,-3705.1162281523934,0.49418315800967394,2.0637190848426714
146,1.0,Biologically constrained latent SCM,True,18,3,-3705.6590588180356,0.49277697161818124,2.0719608098166002
147,1.0,Associative latent class model,True,11,1,-4109.4513793564765,0.4912653217540191,1.061297986578174
147,1.0,Renal-adjusted associative latent class model,True,27,1,-3588.5260410974456,0.4861557233856104,1.8745008942068853
147,1.0,Biologically constrained latent SCM,True,20,1,-3588.7457130346206,0.4865302117413682,1.8501832594425247
148,1.0,Associative latent class model,True,32,0,-4163.6858903123075,0.48408798786731444,1.1330212513120401
148,1.0,Renal-adjusted associative latent class model,True,49,3,-3642.9529210196833,0.4810996194749188,1.9300341600609277
148,1.0,Biologically constrained latent SCM,True,22,1,-3646.56724587737,0.49589834898902857,1.9014901984720756
149,1.0,Associative latent class model,True,31,0,-4221.020902674251,0.464031823957898,1.070396184367258
149,1.0,Renal-adjusted associative latent class model,True,57,3,-3693.0638868427714,0.4665906334935616,1.8565130602303834
149,1.0,Biologically constrained latent SCM,True,23,3,-3694.036034329355,0.4744284918868783,1.8391082366304303
150,1.0,Associative latent class model,True,40,0,-4180.541017840768,0.4086709697057367,1.2793823668444868
150,1.0,Renal-adjusted associative latent class model,True,25,3,-3653.0335600627595,0.48083377012505624,1.8885214953326481
150,1.0,Biologically constrained latent SCM,True,21,3,-3653.2419401109037,0.48594487678413517,1.8948147615518094
151,1.0,Associative latent class model,True,28,2,-4162.096317015981,0.42462383876936394,1.4116303893971578
151,1.0,Renal-adjusted associative latent class model,True,30,1,-3612.4226294804525,0.48446690380498525,1.8564289918999541
151,1.0,Biologically constrained latent SCM,True,37,2,-3612.42203313098,0.49167908791683645,1.8332254224930513
152,1.0,Associative latent class model,True,13,1,-4182.109795469762,0.47013693577955545,1.2215186623706533
152,1.0,Renal-adjusted associative latent class model,True,32,0,-3653.6371888291574,0.41848901517962717,1.8999932846679752
152,1.0,Biologically constrained latent SCM,True,28,0,-3654.705884088653,0.4183627559846103,1.9175951384308587
153,1.0,Associative latent class model,True,26,2,-4157.623794125324,0.46783690380122084,1.5098204759189227
153,1.0,Renal-adjusted associative latent class model,True,21,0,-3637.718839000092,0.48784398301992077,2.0972929311768835
153,1.0,Biologically constrained latent SCM,True,17,0,-3637.70901974213,0.48622055806582404,2.096542864274813
154,1.0,Associative latent class model,True,27,3,-4226.223773114832,0.47512415656547774,1.1587254661759863
154,1.0,Renal-adjusted associative latent class model,True,16,0,-3696.0083791890443,0.4878817270239557,2.1177513417881433
154,1.0,Biologically constrained latent SCM,True,17,0,-3696.3050881366307,0.48667604977019346,2.118652427390467
155,1.0,Associative latent class model,True,49,2,-4127.912925041926,0.40005897157150244,1.2317331869908505
155,1.0,Renal-adjusted associative latent class model,True,13,0,-3606.3538044168163,0.49174363698207557,2.2332637964908058
155,1.0,Biologically constrained latent SCM,True,22,1,-3606.5016744997033,0.4810443996605727,2.1925904462186048
156,1.0,Associative latent class model,True,43,2,-4165.981088935396,0.4625494109543258,1.7494753618876158
156,1.0,Renal-adjusted associative latent class model,True,23,3,-3617.269808306183,0.47620641600660674,2.167051468453508
156,1.0,Biologically constrained latent SCM,True,22,3,-3618.301227205441,0.4914719415695906,2.151236576074203
157,1.0,Associative latent class model,True,29,0,-4174.534678459471,0.42180440625468235,1.4418654215060926
157,1.0,Renal-adjusted associative latent class model,True,29,1,-3628.8809757448357,0.4268496107997208,2.12420326309093
157,1.0,Biologically constrained latent SCM,True,27,3,-3629.011724411933,0.436434098201641,2.1254854658432643
158,1.0,Associative latent class model,True,34,3,-4136.404363440013,0.43534143154253563,1.2258809748075206
158,1.0,Renal-adjusted associative latent class model,True,41,0,-3617.1222246705347,0.42032226020317154,1.9224230230986292
158,1.0,Biologically constrained latent SCM,True,31,3,-3617.741591362966,0.4278044461576089,1.923594406668299
159,1.0,Associative latent class model,True,23,2,-4232.092350686504,0.4745310975079234,1.1195607459480423
159,1.0,Renal-adjusted associative latent class model,True,27,1,-3680.489725886285,0.4200546392839055,2.319253762278618
159,1.0,Biologically constrained latent SCM,True,26,1,-3682.00494442313,0.4211007071498132,2.274711657630686
160,1.0,Associative latent class model,True,34,0,-4199.176137481665,0.46803632689022634,1.1775666876930664
160,1.0,Renal-adjusted associative latent class model,True,25,3,-3673.7167790742214,0.4463714182445454,2.147004405785724
160,1.0,Biologically constrained latent SCM,True,40,2,-3674.1328089418325,0.43376377566173846,2.1503783643807868
161,1.0,Associative latent class model,True,48,0,-4180.36312402923,0.3872310237381397,1.5157482662834227
161,1.0,Renal-adjusted associative latent class model,True,17,3,-3630.0268583483953,0.48295328350601807,2.2298497597618874
161,1.0,Biologically constrained latent SCM,True,18,0,-3630.776073080981,0.4761854339399625,2.22674959045901
162,1.0,Associative latent class model,True,31,3,-4084.5996751826938,0.41777374410051393,1.1856103969344347
162,1.0,Renal-adjusted associative latent class model,True,28,3,-3572.249237687709,0.48093623802177804,1.813459521752034
162,1.0,Biologically constrained latent SCM,True,16,1,-3573.073526373883,0.47785886288305107,1.7973051514608096
163,1.0,Associative latent class model,True,21,2,-4162.671483305572,0.3830099597778405,1.1370215194668274
163,1.0,Renal-adjusted associative latent class model,True,37,1,-3632.635568407185,0.42970596248352017,2.117907673686261
163,1.0,Biologically constrained latent SCM,True,52,2,-3636.8440677372,0.42048476717514194,2.098308923418225
164,1.0,Associative latent class model,True,10,1,-4119.766177000934,0.49750526821041874,1.4629907345242037
164,1.0,Renal-adjusted associative latent class model,True,26,1,-3599.1444831835224,0.44282406251282824,2.0979600236806504
164,1.0,Biologically constrained latent SCM,True,24,1,-3600.0329061599887,0.44195994916219106,2.0867345279055995
165,1.0,Associative latent class model,True,31,2,-4183.368821772918,0.4743190686269165,1.4066882866066843
165,1.0,Renal-adjusted associative latent class model,True,26,1,-3641.1138234176924,0.4361412036532012,2.3423860259070364
165,1.0,Biologically constrained latent SCM,True,57,2,-3644.2538060389306,0.43514611779106005,2.2596951218564634
166,1.0,Associative latent class model,True,23,0,-4216.36719140167,0.45014405995333207,1.3083135025562698
166,1.0,Renal-adjusted associative latent class model,True,32,1,-3710.470003544521,0.439794986597955,1.9673088231151157
166,1.0,Biologically constrained latent SCM,True,26,1,-3710.5923748802343,0.4461071038440828,1.974877256906408
167,1.0,Associative latent class model,True,24,3,-4172.74240135375,0.45653981558730344,1.3012651071459493
167,1.0,Renal-adjusted associative latent class model,True,26,0,-3657.549089338048,0.46837873376158073,1.9797941042612686
167,1.0,Biologically constrained latent SCM,True,29,0,-3658.681337394641,0.457681980459984,1.9484117625258497
168,1.0,Associative latent class model,True,18,2,-4117.441496649872,0.44163849842495795,1.5873238456311798
168,1.0,Renal-adjusted associative latent class model,True,27,1,-3613.8121731213373,0.44310138198132054,2.219394977726674
168,1.0,Biologically constrained latent SCM,True,32,2,-3614.6031589403387,0.43925234001971103,2.1954938018330132
169,1.0,Associative latent class model,True,12,1,-4190.948202253945,0.48631219283272237,0.9726544265290866
169,1.0,Renal-adjusted associative latent class model,True,19,0,-3657.501495257622,0.488657988214445,1.8953314078411627
169,1.0,Biologically constrained latent SCM,True,24,1,-3657.507510310038,0.48216185331413186,1.8664635457822645
170,1.0,Associative latent class model,True,24,3,-4118.745551701263,0.4534341398711763,1.6809548066012172
170,1.0,Renal-adjusted associative latent class model,True,34,3,-3602.4844332177527,0.4608985222582282,2.241176974786439
170,1.0,Biologically constrained latent SCM,True,27,0,-3606.3521441158437,0.4382232211120754,2.047379034023123
171,1.0,Associative latent class model,True,28,0,-4192.905167687904,0.41914600394091567,1.767558806770324
171,1.0,Renal-adjusted associative latent class model,True,29,3,-3658.8774290835854,0.42623229656610506,2.2645314543977637
171,1.0,Biologically constrained latent SCM,True,57,2,-3659.4268914444447,0.4339533077312381,2.2199627805383404
172,1.0,Associative latent class model,True,27,0,-4147.86543982191,0.45710978328962865,1.5577325904721324
172,1.0,Renal-adjusted associative latent class model,True,17,0,-3623.001030610606,0.4871782657039828,2.0507337810437916
172,1.0,Biologically constrained latent SCM,True,16,0,-3623.318200344699,0.4900310955491878,2.0573511402123623
173,1.0,Associative latent class model,True,34,1,-4165.103069900985,0.3951073061530282,1.0366109647527133
173,1.0,Renal-adjusted associative latent class model,True,27,0,-3640.539341522117,0.46314742301464745,1.8296437128946494
173,1.0,Biologically constrained latent SCM,True,27,0,-3640.6230393045635,0.4610104007256974,1.8374587344799067
174,1.0,Associative latent class model,True,29,3,-4214.710016509933,0.4503628008950158,1.01719637320615
174,1.0,Renal-adjusted associative latent class model,True,39,3,-3658.766410563335,0.42890423806940103,2.2692200507166382
174,1.0,Biologically constrained latent SCM,True,29,0,-3659.805510774504,0.43231868628185127,2.2467673814389633
175,1.0,Associative latent class model,True,30,1,-4209.513228486766,0.3752229665014187,1.5107304531289159
175,1.0,Renal-adjusted associative latent class model,True,40,0,-3707.3609228391765,0.4273889150560239,1.9360339276042127
175,1.0,Biologically constrained latent SCM,True,27,3,-3708.5592965458127,0.4441576035837818,1.9019741503621213
176,1.0,Associative latent class model,True,25,2,-4142.26121139105,0.4526831484044381,1.381473152055948
176,1.0,Renal-adjusted associative latent class model,True,22,1,-3616.7851259309946,0.47372884349222666,2.2751100551013437
176,1.0,Biologically constrained latent SCM,True,14,0,-3617.99560286872,0.48603702726306436,2.2942743962868892
177,1.0,Associative latent class model,True,29,0,-4125.401584291245,0.4412081769903709,1.6267855602736652
177,1.0,Renal-adjusted associative latent class model,True,32,1,-3627.875422549363,0.4317788792775003,2.0968102305038734
177,1.0,Biologically constrained latent SCM,True,37,2,-3628.6710783005474,0.4207381621293006,2.108398027185106
178,1.0,Associative latent class model,True,36,0,-4181.4900628478335,0.4213664841661884,1.4953609758895716
178,1.0,Renal-adjusted associative latent class model,True,25,1,-3657.0954802469582,0.4642798113864927,2.0871653418875953
178,1.0,Biologically constrained latent SCM,True,19,3,-3658.147636137145,0.4701957685615855,2.1021661724197838
179,1.0,Associative latent class model,True,13,3,-4206.887795129092,0.480069188341978,0.8577359217092368
179,1.0,Renal-adjusted associative latent class model,True,31,1,-3662.3835224668746,0.4719514955247611,1.7482615997684632
179,1.0,Biologically constrained latent SCM,True,32,3,-3663.7722569099665,0.47232419508843876,1.7783767940627513
180,1.0,Associative latent class model,True,41,0,-4154.945390351767,0.39716225552677686,1.185213639962734
180,1.0,Renal-adjusted associative latent class model,True,33,1,-3618.727174632596,0.4414728728838338,1.9843770714493996
180,1.0,Biologically constrained latent SCM,True,43,2,-3622.4903018962154,0.4265022923735121,1.976971588575239
181,1.0,Associative latent class model,True,30,2,-4204.755115811953,0.4799035329393206,1.552242275782142
181,1.0,Renal-adjusted associative latent class model,True,26,0,-3688.7617304903406,0.4395294965842688,2.125228272434634
181,1.0,Biologically constrained latent SCM,True,28,1,-3688.9128111044056,0.43860563686663956,2.1049768968289633
182,1.0,Associative latent class model,True,13,1,-4206.553273524358,0.49279851823530035,1.1966110817270335
182,1.0,Renal-adjusted associative latent class model,True,34,0,-3676.986125048861,0.4139788634733695,1.7479628503024738
182,1.0,Biologically constrained latent SCM,True,62,2,-3677.1649200975107,0.4138510700986348,1.7502361917192772
183,1.0,Associative latent class model,True,16,3,-4190.254830487952,0.4847611355118233,1.4871582277084237
183,1.0,Renal-adjusted associative latent class model,True,37,1,-3669.8929965990114,0.4614436411897838,2.1060860561403008
183,1.0,Biologically constrained latent SCM,True,21,0,-3670.340822196934,0.4674742985499362,2.0925082276737546
184,1.0,Associative latent class model,True,42,2,-4164.156371794314,0.46634523470043776,1.6766292601739547
184,1.0,Renal-adjusted associative latent class model,True,21,3,-3623.925413277426,0.4707617422500471,2.208297748029111
184,1.0,Biologically constrained latent SCM,True,22,1,-3624.376852234807,0.4699000072904035,2.193252190124853
185,1.0,Associative latent class model,True,13,1,-4156.166744644318,0.4962062026065944,1.2272869815749092
185,1.0,Renal-adjusted associative latent class model,True,21,0,-3608.817904800203,0.4840728162752974,2.0092829611502103
185,1.0,Biologically constrained latent SCM,True,20,0,-3608.9087407446377,0.4847582174234921,2.010546618206166
186,1.0,Associative latent class model,True,30,2,-4163.7262668927815,0.46460914785020724,0.7031052400518969
186,1.0,Renal-adjusted associative latent class model,True,25,0,-3657.102206408478,0.49877641181102095,1.6627856173549311
186,1.0,Biologically constrained latent SCM,True,18,1,-3657.1400881180516,0.49706473196798806,1.6378678836616498
187,1.0,Associative latent class model,True,26,0,-4263.0814934524315,0.45616057321570397,1.4558077386546238
